,ADDRESS,BLK_NO,BUILDING,LATITUDE,LONGITUDE,LONGTITUDE,POSTAL,ROAD_NAME,SEARCHVAL,X,Y,address
1,745 BEDOK RESERVOIR ROAD SUNFLOWER PRESCHOOL PTE. LTD. SINGAPORE 470745,745,SUNFLOWER PRESCHOOL PTE. LTD.,1.337404713,103.9217747,103.9217747,470745,BEDOK RESERVOIR ROAD,SUNFLOWER PRESCHOOL PTE. LTD.,37844.23399,35509.1119,470745
2,745 BEDOK RESERVOIR ROAD OCBC BEDOK RESERVOIR RD - FAIRPRICE SINGAPORE 470745,745,OCBC BEDOK RESERVOIR RD - FAIRPRICE,1.337419105,103.92178299999999,103.92178299999999,470745,BEDOK RESERVOIR ROAD,OCBC BEDOK RESERVOIR RD - FAIRPRICE,37845.14999,35510.7033,470745
3,745 BEDOK RESERVOIR ROAD DBS NTUC BEDOK RESERVOIR ROAD SINGAPORE 470745,745,DBS NTUC BEDOK RESERVOIR ROAD,1.337419105,103.92178299999999,103.92178299999999,470745,BEDOK RESERVOIR ROAD,DBS NTUC BEDOK RESERVOIR ROAD,37845.14999,35510.7033,470745
0,212 BEDOK NORTH STREET 1 SINGAPORE 460212,212,NIL,1.325940692,103.93164,103.93164,460212,BEDOK NORTH STREET 1,212 BEDOK NORTH STREET 1 SINGAPORE 460212,38942.1873,34241.51907,460212
1,212 BEDOK NORTH STREET 1 DBS NTUC BEDOK NORTH STREET 1 SINGAPORE 460212,212,DBS NTUC BEDOK NORTH STREET 1,1.325884918,103.9316537,103.9316537,460212,BEDOK NORTH STREET 1,DBS NTUC BEDOK NORTH STREET 1,38943.70676,34235.35187,460212
2,212 BEDOK NORTH STREET 1 OCBC BEDOK NORTH ST 1 - FAIRPRICE SINGAPORE 460212,212,OCBC BEDOK NORTH ST 1 - FAIRPRICE,1.325918415,103.931687,103.931687,460212,BEDOK NORTH STREET 1,OCBC BEDOK NORTH ST 1 - FAIRPRICE,38947.41092,34239.056039999996,460212
0,42 FLORA DRIVE PALM ISLES SINGAPORE 506867,42,PALM ISLES,1.356790867,103.96369759999999,103.96369759999999,506867,FLORA DRIVE,PALM ISLES,42509.6999,37652.94718,506867
0,418 YISHUN AVENUE 11 SINGAPORE 760418,418,NIL,1.424899319,103.8472498,103.8472498,760418,YISHUN AVENUE 11,418 YISHUN AVENUE 11 SINGAPORE 760418,29550.33902,45183.64843,760418
0,548 WOODLANDS DRIVE 44 OCBC VISTA POINT SINGAPORE 730548,548,OCBC VISTA POINT,1.4308011390000002,103.7941048,103.7941048,730548,WOODLANDS DRIVE 44,OCBC VISTA POINT,23636.09329,45836.27459,730548
1,548 WOODLANDS DRIVE 44 OCBC VISTA POINT - CHEERS SINGAPORE 730548,548,OCBC VISTA POINT - CHEERS,1.4308011390000002,103.7941048,103.7941048,730548,WOODLANDS DRIVE 44,OCBC VISTA POINT - CHEERS,23636.09329,45836.27459,730548
2,548 WOODLANDS DRIVE 44 VISTA POINT SINGAPORE 730548,548,VISTA POINT,1.430757656,103.7938526,103.7938526,730548,WOODLANDS DRIVE 44,VISTA POINT,23608.02873,45831.46697,730548
3,548 WOODLANDS DRIVE 44 FC SINGAPORE 730548,548,FC,1.4304436180000002,103.79380490000001,103.79380490000001,730548,WOODLANDS DRIVE 44,FC,23602.716940000002,45796.74233,730548
4,548 WOODLANDS DRIVE 44 LEARNING VISION @ WORK PTE. LTD. SINGAPORE 730548,548,LEARNING VISION @ WORK PTE. LTD.,1.430443615,103.79380490000001,103.79380490000001,730548,WOODLANDS DRIVE 44,LEARNING VISION @ WORK PTE. LTD.,23602.71751,45796.741910000004,730548
5,548 WOODLANDS DRIVE 44 DBS VISTA POINT SINGAPORE 730548,548,DBS VISTA POINT,1.4309993159999999,103.79410159999999,103.79410159999999,730548,WOODLANDS DRIVE 44,DBS VISTA POINT,23635.73519,45858.187999999995,730548
6,548 WOODLANDS DRIVE 44 UOB VISTA POINT SINGAPORE 730548,548,UOB VISTA POINT,1.4308400680000002,103.79341629999999,103.79341629999999,730548,WOODLANDS DRIVE 44,UOB VISTA POINT,23559.47731,45840.58051,730548
0,239 YISHUN RING ROAD HDB-YISHUN SINGAPORE 760239,239,HDB-YISHUN,1.433595146,103.83968540000001,103.83968540000001,760239,YISHUN RING ROAD,HDB-YISHUN,28708.528039999997,46145.18555,760239
1,239 YISHUN RING ROAD DBS NTUC YISHUN RING ROAD SINGAPORE 760239,239,DBS NTUC YISHUN RING ROAD,1.433594531,103.83968670000002,103.83968670000002,760239,YISHUN RING ROAD,DBS NTUC YISHUN RING ROAD,28708.671510000004,46145.1175,760239
0,50 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY (N3.1) SINGAPORE 639798,50,NANYANG TECHNOLOGICAL UNIVERSITY (N3.1),1.347649488,103.68275290000001,103.68275290000001,639798,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY (N3.1),11243.68805,36642.2673,639798
1,50 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY (S3.1) SINGAPORE 639798,50,NANYANG TECHNOLOGICAL UNIVERSITY (S3.1),1.344512849,103.6828437,103.6828437,639798,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY (S3.1),11253.77107,36295.43195,639798
2,50 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY (ADMINISTRATION BUILDING) SINGAPORE 639798,50,NANYANG TECHNOLOGICAL UNIVERSITY (ADMINISTRATION BUILDING),1.344483563,103.6810317,103.6810317,639798,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY (ADMINISTRATION BUILDING),11052.12255,36292.20617,639798
3,50 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY (S3) (NANYANG BUSINESS SCHOOL) SINGAPORE 639798,50,NANYANG TECHNOLOGICAL UNIVERSITY (S3) (NANYANG BUSINESS SCHOOL),1.343767875,103.6827156,103.6827156,639798,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY (S3) (NANYANG BUSINESS SCHOOL),11239.51182,36213.05712,639798
4,50 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY (SOUTH SPINE) SINGAPORE 639798,50,NANYANG TECHNOLOGICAL UNIVERSITY (SOUTH SPINE),1.3426581640000002,103.68100140000001,103.68100140000001,639798,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY (SOUTH SPINE),11048.73859,36090.362389999995,639798
5,50 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY (LT19A) SINGAPORE 639798,50,NANYANG TECHNOLOGICAL UNIVERSITY (LT19A),1.3461679690000001,103.6804095,103.6804095,639798,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY (LT19A),10982.886359999999,36478.4642,639798
6,50 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY (S2.2) SINGAPORE 639798,50,NANYANG TECHNOLOGICAL UNIVERSITY (S2.2),1.3431616180000001,103.6808817,103.6808817,639798,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY (S2.2),11035.419440000001,36146.032719999996,639798
7,50 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY (CW3) SINGAPORE 639798,50,NANYANG TECHNOLOGICAL UNIVERSITY (CW3),1.346168639,103.67996540000001,103.67996540000001,639798,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY (CW3),10933.4598,36478.54133,639798
8,50 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY (LT1A) SINGAPORE 639798,50,NANYANG TECHNOLOGICAL UNIVERSITY (LT1A),1.347389722,103.68029150000001,103.68029150000001,639798,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY (LT1A),10969.76506,36613.56069,639798
9,50 NANYANG AVENUE NANYANG TECHNOLOGICAL UNIVERSITY (S2.1) SINGAPORE 639798,50,NANYANG TECHNOLOGICAL UNIVERSITY (S2.1),1.342890699,103.680613,103.680613,639798,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY (S2.1),11005.50489,36116.07765,639798
0,502 WEST COAST DRIVE AYER RAJAH MARKET SINGAPORE 120502,502,AYER RAJAH MARKET,1.311885959,103.7590809,103.7590809,120502,WEST COAST DRIVE,AYER RAJAH MARKET,19738.05286,32687.3243,120502
1,502 WEST COAST DRIVE OCBC WEST COAST DRIVE - FAIRPRICE SINGAPORE 120502,502,OCBC WEST COAST DRIVE - FAIRPRICE,1.311906964,103.759128,103.759128,120502,WEST COAST DRIVE,OCBC WEST COAST DRIVE - FAIRPRICE,19743.29189,32689.6467,120502
0,962 JURONG WEST STREET 91 SINGAPORE 640962,962,NIL,1.3418091540000001,103.6915126,103.6915126,640962,JURONG WEST STREET 91,962 JURONG WEST STREET 91 SINGAPORE 640962,12218.51955,35996.41251,640962
0,2 TAMPINES CENTRAL 5 MAYBANK OFFSITE@CENTURYSQUARE SINGAPORE 529509,2,MAYBANK OFFSITE@CENTURYSQUARE,1.352291397,103.9438496,103.9438496,529509,TAMPINES CENTRAL 5,MAYBANK OFFSITE@CENTURYSQUARE,40300.862,37155.30793,529509
1,2 TAMPINES CENTRAL 5 FILMGARDE AT CENTURY SQUARE SINGAPORE 529509,2,FILMGARDE AT CENTURY SQUARE,1.35227804,103.9437277,103.9437277,529509,TAMPINES CENTRAL 5,FILMGARDE AT CENTURY SQUARE,40287.29399,37153.830389999996,529509
2,2 TAMPINES CENTRAL 5 CENTURY SQUARE SINGAPORE 529509,2,CENTURY SQUARE,1.3523611309999999,103.9437848,103.9437848,529509,TAMPINES CENTRAL 5,CENTURY SQUARE,40293.6502,37163.01848,529509
0,116 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570116,116,BISHAN VIEW,1.34780072,103.8493161,103.8493161,570116,BISHAN STREET 12,BISHAN VIEW,29780.345039999997,36658.47771,570116
0,279 BISHAN STREET 24 SINGAPORE 570279,279,NIL,1.3572228309999999,103.8437853,103.8437853,570279,BISHAN STREET 24,279 BISHAN STREET 24 SINGAPORE 570279,29164.82011,37700.323319999996,570279
1,279 BISHAN STREET 24 DBS NTUC BISHAN STREET 24 SINGAPORE 570279,279,DBS NTUC BISHAN STREET 24,1.35728843,103.84379009999999,103.84379009999999,570279,BISHAN STREET 24,DBS NTUC BISHAN STREET 24,29165.361510000002,37707.57689,570279
2,279 BISHAN STREET 24 OCBC BISHAN ST 24 - FAIRPRICE SINGAPORE 570279,279,OCBC BISHAN ST 24 - FAIRPRICE,1.3572228309999999,103.8437853,103.8437853,570279,BISHAN STREET 24,OCBC BISHAN ST 24 - FAIRPRICE,29164.82011,37700.32329,570279
0,70 TUAS SOUTH AVENUE 1 SINGAPORE 637285,70,NIL,1.312703972,103.62612940000001,103.62612940000001,637285,TUAS SOUTH AVENUE 1,70 TUAS SOUTH AVENUE 1 SINGAPORE 637285,4941.769587,32778.6086,637285
1,70 TUAS SOUTH AVENUE 1 TUAS VIEW DORMITORY SINGAPORE 637285,70,TUAS VIEW DORMITORY,1.313964511,103.6257647,103.6257647,637285,TUAS SOUTH AVENUE 1,TUAS VIEW DORMITORY,4901.187031,32917.996810000004,637285
2,70 TUAS SOUTH AVENUE 1 DBS TUAS VIEW DORMITORY SINGAPORE 637285,70,DBS TUAS VIEW DORMITORY,1.313953297,103.6258157,103.6258157,637285,TUAS SOUTH AVENUE 1,DBS TUAS VIEW DORMITORY,4906.868543,32916.756310000004,637285
0,261 PUNGGOL WAY PUNGGOL TOPAZ SINGAPORE 820261,261,PUNGGOL TOPAZ,1.4054135369999998,103.8968239,103.8968239,820261,PUNGGOL WAY,PUNGGOL TOPAZ,35067.26837,43029.10035,820261
1,261 PUNGGOL WAY NOBLELAND ARTS N LEARNING PLACE @PUNGGOL PTE. LTD. SINGAPORE 820261,261,NOBLELAND ARTS N LEARNING PLACE @PUNGGOL PTE. LTD.,1.405413536,103.8968239,103.8968239,820261,PUNGGOL WAY,NOBLELAND ARTS N LEARNING PLACE @PUNGGOL PTE. LTD.,35067.2688,43029.10019,820261
0,401 MACPHERSON ROAD MACPHERSON MALL SINGAPORE 368125,401,MACPHERSON MALL,1.331721416,103.8794275,103.8794275,368125,MACPHERSON ROAD,MACPHERSON MALL,33131.44328,34880.55263,368125
1,401 MACPHERSON ROAD DBS NTUC MACPHERSON MALL SINGAPORE 368125,401,DBS NTUC MACPHERSON MALL,1.331770545,103.8792945,103.8792945,368125,MACPHERSON ROAD,DBS NTUC MACPHERSON MALL,33116.643410000004,34885.984789999995,368125
2,401 MACPHERSON ROAD IBIS STYLES SINGAPORE ON MACPHERSON SINGAPORE 368125,401,IBIS STYLES SINGAPORE ON MACPHERSON,1.331723558,103.879538,103.879538,368125,MACPHERSON ROAD,IBIS STYLES SINGAPORE ON MACPHERSON,33143.74564,34880.78975,368125
3,401 MACPHERSON ROAD OCBC MACPHERSON MALL - FAIRPRICE SINGAPORE 368125,401,OCBC MACPHERSON MALL - FAIRPRICE,1.331770545,103.8792945,103.8792945,368125,MACPHERSON ROAD,OCBC MACPHERSON MALL - FAIRPRICE,33116.643410000004,34885.984789999995,368125
0,570B WOODLANDS AVENUE 1 CHAMPIONS COURT SINGAPORE 732570,570B,CHAMPIONS COURT,1.431063955,103.79045409999999,103.79045409999999,732570,WOODLANDS AVENUE 1,CHAMPIONS COURT,23229.82361,45865.34272,732570
1,570B WOODLANDS AVENUE 1 DBS NTUC WOODLANDS AVENUE 1 SINGAPORE 732570,570B,DBS NTUC WOODLANDS AVENUE 1,1.431063955,103.79045409999999,103.79045409999999,732570,WOODLANDS AVENUE 1,DBS NTUC WOODLANDS AVENUE 1,23229.82361,45865.34269,732570
2,570B WOODLANDS AVENUE 1 OCBC WOODLANDS AVE 1 - FAIRPRICE SINGAPORE 732570,570B,OCBC WOODLANDS AVE 1 - FAIRPRICE,1.431063955,103.79045409999999,103.79045409999999,732570,WOODLANDS AVENUE 1,OCBC WOODLANDS AVE 1 - FAIRPRICE,23229.82361,45865.34269,732570
0,1P FIGARO STREET OPERA ESTATE SINGAPORE 458322,1P,OPERA ESTATE,1.315905149,103.92626609999999,103.92626609999999,458322,FIGARO STREET,OPERA ESTATE,38344.16683,33131.815689999996,458322
1,1F FIGARO STREET OPERA ESTATE SINGAPORE 458322,1F,OPERA ESTATE,1.315807769,103.92605,103.92605,458322,FIGARO STREET,OPERA ESTATE,38320.1145,33121.04704,458322
2,1K FIGARO STREET OPERA ESTATE SINGAPORE 458322,1K,OPERA ESTATE,1.315843372,103.9261595,103.9261595,458322,FIGARO STREET,OPERA ESTATE,38332.3065,33124.9843,458322
3,1M FIGARO STREET OPERA ESTATE SINGAPORE 458322,1M,OPERA ESTATE,1.3158591240000002,103.9262098,103.9262098,458322,FIGARO STREET,OPERA ESTATE,38337.8943,33126.72628,458322
4,1D FIGARO STREET OPERA ESTATE SINGAPORE 458322,1D,OPERA ESTATE,1.315797436,103.9259904,103.9259904,458322,FIGARO STREET,OPERA ESTATE,38313.48399,33119.90415,458322
5,1H FIGARO STREET OPERA ESTATE SINGAPORE 458322,1H,OPERA ESTATE,1.315824802,103.9261,103.9261,458322,FIGARO STREET,OPERA ESTATE,38325.680660000005,33122.930589999996,458322
6,1 FIGARO STREET OPERA ESTATE SINGAPORE 458322,1,OPERA ESTATE,1.315749371,103.925857,103.925857,458322,FIGARO STREET,OPERA ESTATE,38298.63661,33114.58888,458322
7,1B FIGARO STREET OPERA ESTATE SINGAPORE 458322,1B,OPERA ESTATE,1.31577965,103.92593570000001,103.92593570000001,458322,FIGARO STREET,OPERA ESTATE,38307.39226,33117.93728,458322
8,1G FIGARO STREET OPERA ESTATE SINGAPORE 458322,1G,OPERA ESTATE,1.315807769,103.92605,103.92605,458322,FIGARO STREET,OPERA ESTATE,38320.1145,33121.04701,458322
9,1A FIGARO STREET OPERA ESTATE SINGAPORE 458322,1A,OPERA ESTATE,1.315749372,103.925857,103.925857,458322,FIGARO STREET,OPERA ESTATE,38298.63661,33114.588910000006,458322
0,230 VICTORIA STREET BUGIS JUNCTION SINGAPORE 188024,230,BUGIS JUNCTION,1.300117893,103.8561916,103.8561916,188024,VICTORIA STREET,BUGIS JUNCTION,30545.55883,31385.961089999997,188024
1,230 VICTORIA STREET UOB BUGIS JUNCTION SINGAPORE 188024,230,UOB BUGIS JUNCTION,1.299816399,103.8559236,103.8559236,188024,VICTORIA STREET,UOB BUGIS JUNCTION,30515.7317,31352.623110000004,188024
2,230 VICTORIA STREET BUGIS JUNCTION TOWERS SINGAPORE 188024,230,BUGIS JUNCTION TOWERS,1.299816399,103.8559236,103.8559236,188024,VICTORIA STREET,BUGIS JUNCTION TOWERS,30515.731669999997,31352.623110000004,188024
3,230 VICTORIA STREET DBS BUGIS JUNCTION SINGAPORE 188024,230,DBS BUGIS JUNCTION,1.299816399,103.8559236,103.8559236,188024,VICTORIA STREET,DBS BUGIS JUNCTION,30515.7317,31352.623110000004,188024
4,230 VICTORIA STREET OCBC PARCO BUGIS JUNCTION SINGAPORE 188024,230,OCBC PARCO BUGIS JUNCTION,1.299816399,103.8559236,103.8559236,188024,VICTORIA STREET,OCBC PARCO BUGIS JUNCTION,30515.7317,31352.623110000004,188024
5,230 VICTORIA STREET DBS BUGIS MRT STATION SINGAPORE 188024,230,DBS BUGIS MRT STATION,1.300307183,103.855928,103.855928,188024,VICTORIA STREET,DBS BUGIS MRT STATION,30516.2301,31406.891489999998,188024
6,230 VICTORIA STREET INTERNATIONAL ENTERPRISE SINGAPORE (IE) SINGAPORE 188024,230,INTERNATIONAL ENTERPRISE SINGAPORE (IE),1.2995637709999999,103.8559926,103.8559926,188024,VICTORIA STREET,INTERNATIONAL ENTERPRISE SINGAPORE (IE),30523.41357,31324.68891,188024
0,5 TANJONG PAGAR PLAZA HDB-CENTRAL AREA SINGAPORE 081005,5,HDB-CENTRAL AREA,1.27624052,103.8430061,103.8430061,081005,TANJONG PAGAR PLAZA,HDB-CENTRAL AREA,29078.145889999996,28745.71492,081005
0,61 TEBAN GARDENS ROAD MULTI STOREY CAR PARK-TEBAN PLACE SINGAPORE 600061,61,MULTI STOREY CAR PARK-TEBAN PLACE,1.322136363,103.7382928,103.7382928,600061,TEBAN GARDENS ROAD,MULTI STOREY CAR PARK-TEBAN PLACE,17424.57156,33820.8411,600061
1,61 TEBAN GARDENS ROAD OCBC TEBAN PLACE SINGAPORE 600061,61,OCBC TEBAN PLACE,1.322332801,103.7384253,103.7384253,600061,TEBAN GARDENS ROAD,OCBC TEBAN PLACE,17439.3124,33842.56171,600061
2,61 TEBAN GARDENS ROAD UOB TEBAN GARDENS SINGAPORE 600061,61,UOB TEBAN GARDENS,1.322318559,103.7384614,103.7384614,600061,TEBAN GARDENS ROAD,UOB TEBAN GARDENS,17443.33729,33840.986710000005,600061
3,61 TEBAN GARDENS ROAD DBS TEBAN GARDENS SINGAPORE 600061,61,DBS TEBAN GARDENS,1.32237497,103.7384128,103.7384128,600061,TEBAN GARDENS ROAD,DBS TEBAN GARDENS,17437.9221,33847.224610000005,600061
0,2 JURONG EAST STREET 21 INTERNATIONAL MERCHANDISE MART SINGAPORE 609601,2,INTERNATIONAL MERCHANDISE MART,1.334875283,103.7468947,103.7468947,609601,JURONG EAST STREET 21,INTERNATIONAL MERCHANDISE MART,18381.92794,35229.41215,609601
1,2 JURONG EAST STREET 21 DBS IMM EBC SINGAPORE 609601,2,DBS IMM EBC,1.334917588,103.74687709999999,103.74687709999999,609601,JURONG EAST STREET 21,DBS IMM EBC,18379.972690000002,35234.09009,609601
2,2 JURONG EAST STREET 21 IMM BUILDING SINGAPORE 609601,2,IMM BUILDING,1.33489844,103.7467345,103.7467345,609601,JURONG EAST STREET 21,IMM BUILDING,18364.09764,35231.97342,609601
3,2 JURONG EAST STREET 21 MAYBANK OFFSITE@IMM SINGAPORE 609601,2,MAYBANK OFFSITE@IMM,1.334666619,103.7469566,103.7469566,609601,JURONG EAST STREET 21,MAYBANK OFFSITE@IMM,18388.81469,35206.33889,609601
4,2 JURONG EAST STREET 21 OCBC IMM BUILDING - NEAR GIANT SUPERMARKET SINGAPORE 609601,2,OCBC IMM BUILDING - NEAR GIANT SUPERMARKET,1.334917588,103.74687709999999,103.74687709999999,609601,JURONG EAST STREET 21,OCBC IMM BUILDING - NEAR GIANT SUPERMARKET,18379.972690000002,35234.09009,609601
5,2 JURONG EAST STREET 21 UOB IMM BUILDING AUTOLOBBY SINGAPORE 609601,2,UOB IMM BUILDING AUTOLOBBY,1.334917588,103.74687709999999,103.74687709999999,609601,JURONG EAST STREET 21,UOB IMM BUILDING AUTOLOBBY,18379.972690000002,35234.09009,609601
6,2 JURONG EAST STREET 21 OCBC IMM BUILDING - NEAR FOOD KIOSK SECTION SINGAPORE 609601,2,OCBC IMM BUILDING - NEAR FOOD KIOSK SECTION,1.334917588,103.74687709999999,103.74687709999999,609601,JURONG EAST STREET 21,OCBC IMM BUILDING - NEAR FOOD KIOSK SECTION,18379.972690000002,35234.09009,609601
0,177 RIVER VALLEY ROAD SINGAPORE 179030,177,NIL,1.291490199,103.8446689,103.8446689,179030,RIVER VALLEY ROAD,177 RIVER VALLEY ROAD SINGAPORE 179030,29263.19698,30431.946410000004,179030
0,1 FIFTH AVENUE GUTHRIE HOUSE SINGAPORE 268802,1,GUTHRIE HOUSE,1.330873866,103.79570030000001,103.79570030000001,268802,FIFTH AVENUE,GUTHRIE HOUSE,23813.47739,34786.81892,268802
1,1 FIFTH AVENUE DBS GUTHRIE HOUSE SINGAPORE 268802,1,DBS GUTHRIE HOUSE,1.330774928,103.79571340000001,103.79571340000001,268802,FIFTH AVENUE,DBS GUTHRIE HOUSE,23814.93101,34775.8788,268802
0,48 TOH GUAN ROAD EAST ENTERPRISE HUB SINGAPORE 608586,48,ENTERPRISE HUB,1.336830975,103.75434140000002,103.75434140000002,608586,TOH GUAN ROAD EAST,ENTERPRISE HUB,19210.6782,35445.63497,608586
1,48 TOH GUAN ROAD EAST UOB ENTERPRISE HUB SINGAPORE 608586,48,UOB ENTERPRISE HUB,1.336830976,103.75434140000002,103.75434140000002,608586,TOH GUAN ROAD EAST,UOB ENTERPRISE HUB,19210.6782,35445.635,608586
0,138 TAMPINES STREET 11 HDB-TAMPINES SINGAPORE 521138,138,HDB-TAMPINES,1.345504506,103.9455884,103.9455884,521138,TAMPINES STREET 11,HDB-TAMPINES,40494.399489999996,36404.855639999994,521138
1,138 TAMPINES STREET 11 DBS TAMPINES STREET 11 SINGAPORE 521138,138,DBS TAMPINES STREET 11,1.3452814480000002,103.9453443,103.9453443,521138,TAMPINES STREET 11,DBS TAMPINES STREET 11,40467.238789999996,36380.18969,521138
2,138 TAMPINES STREET 11 OCBC TAMPINES STREET 11 - 7 ELEVEN SINGAPORE 521138,138,OCBC TAMPINES STREET 11 - 7 ELEVEN,1.345319549,103.9453847,103.9453847,521138,TAMPINES STREET 11,OCBC TAMPINES STREET 11 - 7 ELEVEN,40471.73155,36384.40296,521138
3,138 TAMPINES STREET 11 DBS NTUC TAMPINES STREET 11 SINGAPORE 521138,138,DBS NTUC TAMPINES STREET 11,1.3452814480000002,103.9453443,103.9453443,521138,TAMPINES STREET 11,DBS NTUC TAMPINES STREET 11,40467.238789999996,36380.18969,521138
0,301 WOODLANDS STREET 31 HDB-WOODLANDS SINGAPORE 730301,301,HDB-WOODLANDS,1.43150527,103.7735157,103.7735157,730301,WOODLANDS STREET 31,HDB-WOODLANDS,21344.83205,45914.18338,730301
0,111 SOMERSET ROAD EMBASSY OF SWEDEN SINGAPORE 238164,111,EMBASSY OF SWEDEN,1.3002129279999999,103.8372865,103.8372865,238164,SOMERSET ROAD,EMBASSY OF SWEDEN,28441.591239999998,31396.458389999996,238164
1,111 SOMERSET ROAD OCBC TRIPLE ONE SOMERSET - FAIRPRICE SINGAPORE 238164,111,OCBC TRIPLE ONE SOMERSET - FAIRPRICE,1.3002867759999999,103.83742020000001,103.83742020000001,238164,SOMERSET ROAD,OCBC TRIPLE ONE SOMERSET - FAIRPRICE,28456.479030000002,31404.62405,238164
2,111 SOMERSET ROAD 111 SOMERSET SINGAPORE 238164,111,111 SOMERSET,1.3001927229999999,103.8373625,103.8373625,238164,SOMERSET ROAD,111 SOMERSET,28450.05662,31394.22425,238164
3,111 SOMERSET ROAD SWEDISH SUPPLEMENTARY EDUCATION SCHOOL SINGAPORE 238164,111,SWEDISH SUPPLEMENTARY EDUCATION SCHOOL,1.300300123,103.8373125,103.8373125,238164,SOMERSET ROAD,SWEDISH SUPPLEMENTARY EDUCATION SCHOOL,28444.483710000004,31406.099980000003,238164
0,260 KIM KEAT AVENUE MULTI STOREY CAR PARK SINGAPORE 310260,260,MULTI STOREY CAR PARK,1.332112774,103.85737809999999,103.85737809999999,310260,KIM KEAT AVENUE,MULTI STOREY CAR PARK,30677.57174,34923.79217,310260
1,260 KIM KEAT AVENUE DBS KIM KEAT AVENUE SINGAPORE 310260,260,DBS KIM KEAT AVENUE,1.331999623,103.85737850000001,103.85737850000001,310260,KIM KEAT AVENUE,DBS KIM KEAT AVENUE,30677.622710000003,34911.2805,310260
2,260 KIM KEAT AVENUE OCBC KIM KEAT AVENUE SINGAPORE 310260,260,OCBC KIM KEAT AVENUE,1.332112915,103.8574166,103.8574166,310260,KIM KEAT AVENUE,OCBC KIM KEAT AVENUE,30681.859289999997,34923.8077,310260
0,86 REDHILL CLOSE HDB-BUKIT MERAH SINGAPORE 150086,86,HDB-BUKIT MERAH,1.286920062,103.8186736,103.8186736,150086,REDHILL CLOSE,HDB-BUKIT MERAH,26370.13594,29926.60617,150086
0,712 ANG MO KIO AVENUE 6 SINGAPORE 560712,712,NIL,1.3714109680000002,103.8470845,103.8470845,560712,ANG MO KIO AVENUE 6,712 ANG MO KIO AVENUE 6 SINGAPORE 560712,29531.97583,39269.17705,560712
1,712 ANG MO KIO AVENUE 6 OCBC ANG MO KIO AVE 6 - FAIRPRICE SINGAPORE 560712,712,OCBC ANG MO KIO AVE 6 - FAIRPRICE,1.371409211,103.8470829,103.8470829,560712,ANG MO KIO AVENUE 6,OCBC ANG MO KIO AVE 6 - FAIRPRICE,29531.79861,39268.982789999995,560712
2,712 ANG MO KIO AVENUE 6 DBS NTUC ANG MO KIO AVENUE 6 SINGAPORE 560712,712,DBS NTUC ANG MO KIO AVENUE 6,1.371305078,103.84712929999999,103.84712929999999,560712,ANG MO KIO AVENUE 6,DBS NTUC ANG MO KIO AVENUE 6,29536.970289999997,39257.468310000004,560712
3,712 ANG MO KIO AVENUE 6 UOB ANG MO KIO AVENUE 6 SINGAPORE 560712,712,UOB ANG MO KIO AVENUE 6,1.371409211,103.8470829,103.8470829,560712,ANG MO KIO AVENUE 6,UOB ANG MO KIO AVENUE 6,29531.79861,39268.982789999995,560712
0,476 UPPER SERANGOON VIEW HOUGANG CAPEVIEW SINGAPORE 530476,476,HOUGANG CAPEVIEW,1.377430067,103.9037129,103.9037129,530476,UPPER SERANGOON VIEW,HOUGANG CAPEVIEW,35834.00874,39934.84968,530476
1,476 UPPER SERANGOON VIEW UOB HOUGANG CAPEVIEW SINGAPORE 530476,476,UOB HOUGANG CAPEVIEW,1.377430067,103.9037129,103.9037129,530476,UPPER SERANGOON VIEW,UOB HOUGANG CAPEVIEW,35834.00871,39934.84971,530476
2,476 UPPER SERANGOON VIEW DBS NTUC NEW UPPER SERANGOON VIEW SINGAPORE 530476,476,DBS NTUC NEW UPPER SERANGOON VIEW,1.377433378,103.90371359999999,103.90371359999999,530476,UPPER SERANGOON VIEW,DBS NTUC NEW UPPER SERANGOON VIEW,35834.0851,39935.215769999995,530476
